,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return
437,2014-09-26,2017-09-26,2017-09-27,2018-09-27,0.07727957659326083,0.08438689498899911,0.18348649519112914,0.08459952185848038,0.094908028643577,0.17435578938818583,0.08786806848826814,0.10364779291842664,0.20141322580757356
438,2014-09-29,2017-09-29,2017-10-02,2018-10-02,0.0785644662030492,0.08583567106302101,0.18691438436551014,0.07724601918697024,0.0870428984073652,0.15793815494917865,0.07534370476177978,0.08889388791440153,0.16909095238016453
439,2014-09-30,2017-10-02,2017-10-03,2018-10-03,0.07780576502507618,0.08498996383379542,0.18491218702380455,0.07474991971385213,0.08442838155986876,0.15243412722530625,0.07217548859992416,0.08487964947098461,0.1603903410889926
440,2014-10-01,2017-10-02,2017-10-03,2018-10-03,0.07780576502507618,0.08498996383379542,0.18491218702380455,0.07474991971385213,0.08442838155986876,0.15243412722530625,0.08020324939766622,0.0948721812295857,0.18112084517215943
441,2014-10-02,2017-10-02,2017-10-03,2018-10-03,0.07780576502507618,0.08498996383379542,0.18491218702380455,0.07474991971385213,0.08442838155986876,0.15243412722530625,0.0770954650489527,0.0911877985268472,0.17075537795064857
442,2014-10-03,2017-10-03,2017-10-04,2018-10-04,0.07382342350806,0.0811659815129565,0.17500232703253363,0.0667021305081926,0.07581700655845028,0.1355177674084815,0.06551126524579662,0.07803778550409989,0.14463031287941297
443,2014-10-06,2017-10-06,2017-10-09,2018-10-09,0.06834527078015021,0.07555507810746799,0.1612182533430676,0.05911126879784735,0.06794594935174765,0.11949988869576186,0.055355680829477165,0.06643102434145522,0.12290330590443738
444,2014-10-07,2017-10-09,2017-10-10,2018-10-10,0.0509316513129991,0.055402853875492146,0.12124301968944612,0.04054200840170541,0.04532357731035104,0.08341134356446502,0.04780857465816472,0.05551295794854731,0.1060880519098289
445,2014-10-08,2017-10-09,2017-10-10,2018-10-10,0.0509316513129991,0.055402853875492146,0.12124301968944612,0.04054200840170541,0.04532357731035104,0.08341134356446502,0.04256387468924939,0.04928753385672901,0.09674559711724023
446,2014-10-09,2017-10-09,2017-10-10,2018-10-10,0.0509316513129991,0.055402853875492146,0.12124301968944612,0.04054200840170541,0.04532357731035104,0.08341134356446502,0.04572567873148632,0.05292800712669303,0.10219828874044229
447,2014-10-10,2017-10-10,2017-10-11,2018-10-11,0.04003668312491689,0.04361104835749688,0.09530668811673207,0.028654309219727354,0.032002166248331396,0.05909686869990102,0.03853210360459622,0.044870125467413154,0.0888308035151873
448,2014-10-13,2017-10-13,2017-10-16,2018-10-16,0.0506264465345045,0.05597487917424126,0.12377330745610587,0.041455512807954606,0.047232485671395215,0.08816413556059689,0.04876642382312091,0.057730571504440234,0.11456905958794264
449,2014-10-14,2017-10-16,2017-10-17,2018-10-17,0.04830005692094371,0.053632681491646704,0.11780616880836513,0.040613621007783665,0.0463489048101497,0.08631762222494191,0.04062459399001775,0.04804527563216905,0.09503450059227202
450,2014-10-15,2017-10-16,2017-10-17,2018-10-17,0.04830005692094371,0.053632681491646704,0.11780616880836513,0.040613621007783665,0.0463489048101497,0.08631762222494191,0.041589470130189835,0.04873484164426868,0.09485166714988721
451,2014-10-16,2017-10-16,2017-10-17,2018-10-17,0.04830005692094371,0.053632681491646704,0.11780616880836513,0.040613621007783665,0.0463489048101497,0.08631762222494191,0.04191140233612576,0.04899815305806287,0.09522413063961668
452,2014-10-17,2017-10-17,2017-10-18,2018-10-18,0.039609900841341444,0.044218708979515214,0.09594472859248841,0.032366668350753046,0.03711119449699659,0.06871047934081714,0.03201679212200739,0.0373433797320643,0.07240344635900012
453,2014-10-20,2017-10-20,2017-10-23,2018-10-23,0.03422113498635517,0.03842256846125051,0.0823868681033357,0.020230872510714384,0.023372307454115386,0.0423650585004009,0.020675465181216036,0.024066430139569984,0.04350842658762051
454,2014-10-21,2017-10-23,2017-10-24,2018-10-24,0.0202878076312291,0.02271395478260007,0.04870198174815061,0.005032783782841057,0.005720088706833149,0.010649568831282978,0.014496906686515295,0.016971870914387385,0.031950726277022244
