,Unnamed: 0,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return,Scaled,k,KMeans_Sharpe,KMeans_Sortino,KMeans_Return
621,621,2015-06-22,2020-06-22,2020-06-23,2021-06-23,0.1064176998947209,0.1440820499827087,0.2950798776247444,0.1363303250880738,0.1826110282927775,0.4058586861011295,0.1263180103299713,0.1784092697270592,0.408093548472375,True,30,0.1257700477214966,0.1727230555883873,0.5018718200684852
622,622,2015-06-23,2020-06-23,2020-06-24,2021-06-24,0.1236482890705383,0.1705523113364875,0.3439008756385416,0.1534442187575671,0.2097617334013846,0.4566065988710058,0.1395995311481501,0.2013956894911991,0.4596315256640277,True,30,0.11983649646797762,0.176156087923179,0.5551113507508417
623,623,2015-06-24,2020-06-24,2020-06-25,2021-06-25,0.121851233682268,0.167782397364216,0.3374650567940653,0.1519123316824213,0.2074187424375035,0.450500146436009,0.1369541456269689,0.1976110201992841,0.4532310942343717,True,30,0.11046206067120826,0.16286656203952982,0.5138371868562833
624,624,2015-06-25,2020-06-25,2020-06-26,2021-06-28,0.1346886904793822,0.1909805784176619,0.3704783009193812,0.1611254538307329,0.21973602834084,0.4786996373128158,0.1430086264648714,0.2071133838800778,0.4690134169274259,True,30,0.1146695276358004,0.16576377859883604,0.49679841726557455
625,625,2015-06-26,2020-06-26,2020-06-29,2021-06-29,0.1263844953343721,0.1772444696178399,0.3397623053708303,0.1564056686341788,0.2125399055743713,0.4598780438139789,0.1424296961744981,0.2047949591474456,0.4605036029387305,True,30,0.1266034594308279,0.1844972371007363,0.5598719171810044
626,626,2015-06-29,2020-06-29,2020-06-30,2021-06-30,0.1254608136798035,0.1758302848212527,0.3366393277338901,0.1503401363431453,0.2035064563375318,0.4363125613862988,0.1377151671752418,0.1982825797779136,0.4384052125009151,True,30,0.10969216216881521,0.15966710532143194,0.4652800156008221
627,627,2015-06-30,2020-06-30,2020-07-01,2021-07-01,0.1284390218354574,0.1794114518036947,0.3457769837598629,0.1519609526538559,0.2058452507289535,0.4423017802111446,0.1380203188502712,0.1996332331020877,0.4409067265393794,True,30,0.12320525703025068,0.17547992690926875,0.5385854364658823
628,628,2015-07-01,2020-07-01,2020-07-02,2021-07-02,0.1287792841112925,0.1799063686283993,0.346879913560656,0.1523321025945574,0.2063793991306544,0.4436731346971807,0.1395714735678765,0.2006887048025368,0.4410455361670863,True,30,0.11706154050492577,0.17077529403557468,0.5012704721228036
629,629,2015-07-02,2020-07-02,2020-07-06,2021-07-06,0.1191697878173459,0.1663853505993903,0.3153776603376234,0.1468497056018109,0.198764099512146,0.4233887771438384,0.132957889993466,0.1912463208954725,0.4311320976967594,True,30,0.1127214514136777,0.1641850658620734,0.4790644867876663
630,630,2015-07-06,2020-07-06,2020-07-07,2021-07-07,0.1279013091322518,0.1779613934508675,0.3395731308595229,0.1539989789682568,0.2071407785639025,0.4460975362385676,0.13997322353401,0.2020679305201636,0.4492744838066527,True,30,0.09955053512603998,0.13693329802327683,0.3152721494529977
631,631,2015-07-07,2020-07-07,2020-07-08,2021-07-08,0.1215034481602973,0.1700379855140829,0.3205033519407824,0.1468637273890283,0.1987869807057678,0.422801751747046,0.1340042354141778,0.1927307338060516,0.4273729829786076,True,30,0.10440225752549907,0.14911818403164986,0.45408681823874125
632,632,2015-07-08,2020-07-08,2020-07-09,2021-07-09,0.1335448803377083,0.1866540184172692,0.3564941369225039,0.1547288309444415,0.2085809631127762,0.4503030033289474,0.1439803989979363,0.2072114886676374,0.4662211117055768,True,30,0.11027559344033123,0.15644798395184953,0.4836465996334598
633,633,2015-07-09,2020-07-09,2020-07-10,2021-07-12,0.1293981376241113,0.1801324287343133,0.3421198850624476,0.1522378640947982,0.2050784161107342,0.4412771059661065,0.1391816939742957,0.2005142996404321,0.4497377248113012,True,30,0.10628467025503191,0.1517683560973112,0.4635140165687251
634,634,2015-07-10,2020-07-10,2020-07-13,2021-07-13,0.1278153201129279,0.1785704672032618,0.3374628348606199,0.1535326604462686,0.2067595615103539,0.4451306910823045,0.1384892361565528,0.1978949613124792,0.4349009470805069,True,30,0.10674788954169415,0.15251064318473917,0.4656162250671905
635,635,2015-07-13,2020-07-13,2020-07-14,2021-07-14,0.1202735359397512,0.1663820640890913,0.3111799818869664,0.1467451942941047,0.1964779279423849,0.4186957472943829,0.1371069599346738,0.1966446218987547,0.42829059057572,True,30,0.1013303490014506,0.14421889567784882,0.4354696718290739
636,636,2015-07-14,2020-07-14,2020-07-15,2021-07-15,0.1173432276163511,0.1621050301558512,0.3020800086294805,0.1395585227949066,0.186383919171023,0.3922669414431097,0.1260435381813715,0.1809244605397814,0.3987298754570749,True,30,0.09637095354193581,0.13770672302605866,0.41026161511620757
637,637,2015-07-15,2020-07-15,2020-07-16,2021-07-16,0.1156106696259391,0.1599343411381099,0.2974836961429181,0.1392200838828733,0.1860492424009478,0.3912255650273231,0.1252034006033579,0.1781271572325495,0.3870091363389486,True,30,0.12431618603877147,0.17594306539183624,0.49068031840504556
638,638,2015-07-16,2020-07-16,2020-07-17,2021-07-19,0.1060080631553559,0.1454193008211481,0.2733242247861349,0.1295396836419589,0.1738300205429244,0.3615767928508995,0.1171548461135648,0.1669967319997915,0.3570391352229348,True,30,0.09663808161470724,0.137346275151568,0.36571449506177595
639,639,2015-07-17,2020-07-17,2020-07-20,2021-07-20,0.1122903421207005,0.1548853724891853,0.2935106461243846,0.1350207175957386,0.1822927491463818,0.3821902934621501,0.1227502988226734,0.1751166525968278,0.3824772220428209,True,30,0.10420966904567187,0.1395714804027472,0.38721203463282977
640,640,2015-07-20,2020-07-20,2020-07-21,2021-07-21,0.1132142888295442,0.1562645910536592,0.2964784240757632,0.136799468579624,0.1848032329251413,0.3883651348975621,0.1258012321834418,0.1811579975768268,0.3981184453836695,True,30,0.10753074785052433,0.13967143793845874,0.3880430532485196
641,641,2015-07-21,2020-07-21,2020-07-22,2021-07-22,0.1109223803427066,0.1530047314223741,0.2894748603998411,0.1330954993196242,0.1792443554912411,0.374729305218927,0.1248926140783568,0.1792920019569709,0.3852628986249497,True,30,0.08923269899331725,0.11876177800601857,0.3201014286593333
642,642,2015-07-22,2020-07-22,2020-07-23,2021-07-23,0.1201356388340948,0.1649419947778183,0.315515404412123,0.1402253429141765,0.1881402175820672,0.398789819256971,0.1312261636447722,0.1874122959137968,0.4014048037525561,True,30,0.10400773857136622,0.14114778822471338,0.43169272860874364
643,643,2015-07-23,2020-07-23,2020-07-24,2021-07-26,0.1243649963903123,0.1696698960225511,0.327708870869201,0.1419204424823679,0.1898262037243845,0.4040728526975634,0.1300167168069283,0.185363939394101,0.4037938015211692,True,30,0.09818086374536891,0.13398935475825172,0.4036738646700601
644,644,2015-07-24,2020-07-24,2020-07-27,2021-07-27,0.1213859145912581,0.166046162601023,0.3187445349127151,0.1377001768110194,0.1840241040593551,0.389204613958006,0.126278263597293,0.1801787208595727,0.3848045763102463,True,30,0.09511963507976283,0.12774575371325012,0.38417345574862416
645,645,2015-07-27,2020-07-27,2020-07-28,2021-07-28,0.1233590541354725,0.168332606423105,0.3241805924409036,0.1423375903722423,0.1890664632790735,0.4033007913648928,0.1322546291724979,0.1870925330473054,0.4178065366959807,True,30,0.10198291459000074,0.13641065268283814,0.4142272959389181
646,646,2015-07-28,2020-07-28,2020-07-29,2021-07-29,0.1226663758824012,0.1673312466297521,0.321970583430108,0.139023830804551,0.1837953497070401,0.390107072441296,0.1285847855082802,0.1819963072450998,0.4051372910915178,True,30,0.10215573003575402,0.13858002020705737,0.42273353669029257
647,647,2015-07-29,2020-07-29,2020-07-30,2021-07-30,0.1247491219875373,0.1698307007550014,0.327655731203557,0.1405775296195247,0.1850747459733115,0.3950104950683104,0.1251343220933138,0.1763986657838973,0.3889302194636165,True,30,0.13203289128150134,0.1758798273179636,0.5614339237976519
648,648,2015-07-30,2020-07-30,2020-07-31,2021-08-02,0.1215933200546939,0.1660519999605731,0.3182131798127305,0.1398945751871493,0.1845274961651573,0.3928108554088014,0.128424492453815,0.1823663066686683,0.3925351957564383,True,30,0.09090462377254137,0.12544486371579952,0.353851021246331
649,649,2015-07-31,2020-07-31,2020-08-03,2021-08-03,0.1212212196722317,0.1654880426610995,0.3169768651481343,0.1418480695195925,0.1872764423086111,0.3997024907862788,0.1346281372521023,0.1909700270938602,0.4175033635555044,True,30,0.10491730534643799,0.14108837504980973,0.44158032375193257
650,650,2015-08-03,2020-08-03,2020-08-04,2021-08-04,0.1142168689133137,0.1568742410209006,0.2968563232695677,0.1389998835083263,0.1843487259296399,0.3905509853351451,0.1253768667145686,0.1779345226941351,0.3894757130080707,True,30,0.10764101022447882,0.1465286029043342,0.41440265191214
651,651,2015-08-04,2020-08-04,2020-08-05,2021-08-05,0.1118883775206628,0.1532328355967373,0.2890548250334705,0.1384100276491402,0.1835036307091085,0.388450869300863,0.1262653242489825,0.1791775448160983,0.3924090066880367,True,30,0.10154732909241776,0.13831551666621691,0.3997738322605519
652,652,2015-08-05,2020-08-05,2020-08-06,2021-08-06,0.1107684921521606,0.1516099619349401,0.2855930488183895,0.1381544199286309,0.1832815065195916,0.3876225142762594,0.1287265968975899,0.1819886524308953,0.3966978111356383,True,30,0.09289474793934423,0.12527316953922513,0.37004312473421475
653,653,2015-08-06,2020-08-06,2020-08-07,2021-08-09,0.1086408811963655,0.1492235756885305,0.2795260011752861,0.1354597591829447,0.180174514222172,0.3787900486310817,0.1251220357438009,0.1759356063374553,0.3729529512954991,True,30,0.10064480645107345,0.1367792758768054,0.4275768647482849
654,654,2015-08-07,2020-08-07,2020-08-10,2021-08-10,0.1053052891688887,0.1441769614565864,0.2689041146817846,0.1348552796254462,0.1793748762113709,0.3768259070115955,0.1206182298592115,0.1730826562849814,0.3751039596889883,True,30,0.1015812356576757,0.13804047890653165,0.43229879473765576
655,655,2015-08-10,2020-08-10,2020-08-11,2021-08-11,0.109710819306184,0.1496748188781649,0.2816514573039013,0.1383236523328053,0.183134921224591,0.3879389877912901,0.1247032722390383,0.1770167479981627,0.3812022485442444,True,30,0.09920108686724424,0.13743397932458778,0.39466106849931015
656,656,2015-08-11,2020-08-11,2020-08-12,2021-08-12,0.1055231770856329,0.1436444141229979,0.2689014113375865,0.1337707084468946,0.1766199307791173,0.3718466784257239,0.1257898062811781,0.1783807847412354,0.3870896379007063,True,30,0.09389183875525582,0.12584746781736172,0.3852275702693462
657,657,2015-08-12,2020-08-12,2020-08-13,2021-08-13,0.1070257556088232,0.1451988373314275,0.2731022862580244,0.1340865057849467,0.1770333420637287,0.372862255200772,0.1214359270478345,0.1714921080436321,0.3696755181225771,True,30,0.09175459249640232,0.12312304692349281,0.3749456323894191
658,658,2015-08-13,2020-08-13,2020-08-14,2021-08-16,0.1078401138703163,0.1463199094538443,0.2754779107737659,0.1353913785118642,0.1784848720269918,0.3770727647391843,0.1236097368533918,0.1743506113773315,0.3790429863810668,True,30,0.09572577413399619,0.13080198602300586,0.3962443804812353
659,659,2015-08-14,2020-08-14,2020-08-17,2021-08-17,0.1055199182706962,0.1436034185428637,0.2692905472372994,0.1302691624009913,0.1727325432134301,0.3610083647866753,0.1218870009777831,0.1723034295200315,0.3708739273734277,True,30,0.0845592014355186,0.11579114566833547,0.3429880731566605
660,660,2015-08-17,2020-08-17,2020-08-18,2021-08-18,0.1014448792392699,0.138572966304912,0.2585716362924553,0.1258287239512348,0.1678269299887579,0.3478605087607144,0.1146586358626449,0.1624035435291084,0.3484044732745643,True,30,0.08098133464451159,0.1112423579001512,0.3263443777847236
661,661,2015-08-18,2020-08-18,2020-08-19,2021-08-19,0.1019789249086005,0.139115594659889,0.2600394040238371,0.1286541807826512,0.1707492973136977,0.3566133451141689,0.1209684297020494,0.1718891728497341,0.3693994316559566,True,30,0.12727359143786596,0.17308237869990167,0.4915147635426814
662,662,2015-08-19,2020-08-19,2020-08-20,2021-08-20,0.1040041692495732,0.1419830343965788,0.266056934639804,0.1321976721964437,0.175187565731028,0.3683095413676598,0.1252129531394309,0.1777978733202193,0.391651044415259,True,30,0.13019221118470825,0.17720686331702018,0.5056887869054727
663,663,2015-08-20,2020-08-20,2020-08-21,2021-08-23,0.1037044826732668,0.1415458443833483,0.2651376062746528,0.134070393068507,0.1777543291324408,0.3746105178572211,0.1274621910261655,0.1808899311713426,0.3939569043385917,True,30,0.14116359261520695,0.18989624997904095,0.5552402795422071
664,664,2015-08-21,2020-08-21,2020-08-24,2021-08-24,0.0985376183290407,0.1339724531098928,0.2493177144752714,0.1325086642943533,0.1755358907732029,0.3691629245467435,0.1219227480897118,0.1726289721763136,0.3724288149568507,True,30,0.14274600838376814,0.19450348290398672,0.5636394263654114
665,665,2015-08-24,2020-08-24,2020-08-25,2021-08-25,0.0999904351601128,0.1356214337847151,0.2533612718235749,0.133655194639004,0.1770971598647963,0.3729945186862738,0.1271357339384491,0.1786294558127269,0.3880599780183897,True,30,0.14152542039965615,0.18994879600139183,0.5567177957839559
666,666,2015-08-25,2020-08-25,2020-08-26,2021-08-26,0.096186239840213,0.1311683574133322,0.2428780397110343,0.1289638694803634,0.1717755088032923,0.3580924296574471,0.1219017665792281,0.1738086430231882,0.3759540876897083,True,30,0.08361060143305765,0.11244934533991938,0.3048050352695267
667,667,2015-08-26,2020-08-26,2020-08-27,2021-08-27,0.0966962832029136,0.1319069843971581,0.2444007221805366,0.1315927254388249,0.1754484273658311,0.3670098206910272,0.1221587587417508,0.1718464892678898,0.3731713705868771,True,30,0.07016519229384459,0.09424049488978332,0.2560302783912238
668,668,2015-08-27,2020-08-27,2020-08-28,2021-08-30,0.093536288161902,0.1277393124994456,0.2354296611748209,0.130260157496801,0.1736022049686469,0.3625201266413038,0.1152569309516838,0.163082575969547,0.3551726294061801,True,30,0.08320899577102144,0.11439364142351907,0.33661945645862584
669,669,2015-08-28,2020-08-28,2020-08-31,2021-08-31,0.0966885471314338,0.1313370014041115,0.2437800671137343,0.1316366736765005,0.1748771252308144,0.3667838025687509,0.11800856576993,0.1659276217891652,0.359216858876266,True,30,0.09515175602897473,0.12782123677953963,0.3593491472558501
670,670,2015-08-31,2020-08-31,2020-09-01,2021-09-01,0.0928279818830175,0.1261467187957811,0.2327358160847063,0.129344505699618,0.1717105231183675,0.3590725084529533,0.120709596440859,0.1718856006449264,0.3721333520702594,True,30,0.11200055437344587,0.15257807722039107,0.3748808304805088
671,671,2015-09-01,2020-09-01,2020-09-02,2021-09-02,0.0879574297360055,0.1188864618315028,0.2179797705365887,0.1248392540220126,0.1648599142439115,0.3425384855176075,0.1187866621903382,0.1663864023242429,0.3568533890474143,True,30,0.07974774209680648,0.10962222026246071,0.32022473514586786
672,672,2015-09-02,2020-09-02,2020-09-03,2021-09-03,0.1017238125809982,0.1414367215905182,0.250112281768492,0.1422255597137735,0.1953681922246393,0.3860258019167723,0.1321967842567897,0.1929102523121895,0.39705413859269,True,30,0.08969378699088505,0.1285653793038863,0.35760312808630784
673,673,2015-09-03,2020-09-03,2020-09-04,2021-09-07,0.1007394841642293,0.1401755022564755,0.2476313422665733,0.1440680528087589,0.1979295245782805,0.3910693640027975,0.1363589545602755,0.1994344300264946,0.4083325928765362,True,30,0.1356262757096722,0.20336147927274922,0.5552164282144855
674,674,2015-09-04,2020-09-04,2020-09-08,2021-09-08,0.1118252250911595,0.157961708696252,0.2738158480094679,0.1545642509063506,0.2132019769154337,0.4194365642648656,0.1394177166669159,0.2062341642279069,0.421748698862806,True,30,0.08915170525498464,0.12972478994838907,0.33641814937190173
675,675,2015-09-08,2020-09-08,2020-09-09,2021-09-09,0.1030382843203986,0.1453751270410164,0.2483461455196214,0.1464954702100107,0.201541529677836,0.390973526822048,0.136680342152056,0.1996014799784327,0.3950621812943596,True,30,0.15524257879194747,0.23137592638294374,0.6341095792489134
