Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,DJI_Volatility,SP500_Sharpe,SP500_Sortino,SP500_Return,SP500_Volatility,Random_Sharpe,Random_Sortino,Random_Return,Random_Volatility
2015-09-10,2020-09-10,2020-09-11,2021-09-13,0.10790137575827238,0.1529536191298362,0.2603947755592593,0.008511041790768734,0.14871151743279845,0.20575320367468783,0.39553651272562373,0.008893295503667211,0.13284309601352248,0.19683203575227967,0.39877101056500325,0.010074744523221707
2015-09-11,2020-09-11,2020-09-14,2021-09-14,0.09857768063325494,0.14018063254262328,0.2352074660642166,0.008503443934982332,0.14040751564164589,0.1942241279731394,0.3679118610375014,0.00885419828616809,0.1293653169981632,0.1902052873226817,0.3699603650456219,0.009737517259505725
2015-09-14,2020-09-14,2020-09-15,2021-09-15,0.10162690864880226,0.14465638765255345,0.24356652869622994,0.008511661299854995,0.14162908103674104,0.19602990569497783,0.3719020366647959,0.00885944083468105,0.1307616604331688,0.1927485684749325,0.38354266991566044,0.009860305112260912
2015-09-15,2020-09-15,2020-09-16,2021-09-16,0.10015033036208423,0.1428595386908947,0.23968493745967187,0.008513283879623875,0.14030724731465097,0.19419286511596645,0.36784288268919957,0.008859099582218609,0.12793102588305807,0.1871871311037604,0.3729716662489424,0.009903259771180747
2015-09-16,2020-09-16,2020-09-17,2021-09-17,0.10008157942527221,0.1427755348249496,0.2395134081964108,0.008513645484328515,0.14033189546018285,0.19422483283162514,0.3679093964762591,0.00885891857078653,0.1308976795501596,0.19367265508492623,0.3845066366282338,0.00990578082911764
2015-09-17,2020-09-17,2020-09-18,2021-09-20,0.09515510062581536,0.1345341332476429,0.22825877634131156,0.008574035847371762,0.13874396136440484,0.1916576003962983,0.3639136775255227,0.008876641757581292,0.1311934883335506,0.19249224844151486,0.38208595783705335,0.009818732002425005
2015-09-18,2020-09-18,2020-09-21,2021-09-21,0.10413162811861369,0.1480802170121722,0.24945541684514874,0.008486961039989922,0.14727939928264835,0.20366603347255702,0.38641935696519825,0.008803169267997953,0.1345534524393745,0.1973535988999669,0.3941642080570157,0.00984539774969427
2015-09-21,2020-09-21,2020-09-22,2021-09-22,0.1061749179709958,0.15125052831829774,0.255427100848095,0.008501837331794016,0.14752879207235026,0.20407110738618528,0.3873205814805931,0.008805766921989705,0.13536610681817007,0.19892683115790621,0.3984656227579434,0.00991944418932884
2015-09-22,2020-09-22,2020-09-23,2021-09-23,0.12286881621091432,0.17714340630162098,0.2989818155121431,0.008448187559646892,0.16471423515344735,0.23126949294983856,0.43470167449254754,0.008696083792497184,0.14586226608198052,0.21765982315669447,0.4269339091903994,0.00974120002937166
2015-09-23,2020-09-23,2020-09-24,2021-09-24,0.122402582819581,0.17646712000307296,0.29768524065507096,0.0084479910611635,0.16366511102126322,0.23011908532666445,0.43146363793814585,0.008697043286315785,0.14427453492309875,0.21612130381414207,0.4270933192051017,0.009884975387063542
2015-09-24,2020-09-24,2020-09-25,2021-09-27,0.11761810656761425,0.16886045493707494,0.283190594626577,0.008412672857702513,0.1543510236735255,0.21727612394555718,0.4009703861708725,0.00866827333717028,0.14086547731751556,0.21041728145914754,0.4167909723390117,0.009897452534844354
2015-09-25,2020-09-25,2020-09-28,2021-09-28,0.10248418698275115,0.14618939931792696,0.24347132370023195,0.008437496920413387,0.13655987356340546,0.18969541844960428,0.3493120952611969,0.008705841867896372,0.1225905002271265,0.18135285834022835,0.3507254297509524,0.009746972085158989
2015-09-28,2020-09-28,2020-09-29,2021-09-29,0.10605806368126262,0.15051769744133606,0.2527280982703037,0.008430678859258398,0.13938073443094476,0.19268642026239458,0.35738776437315667,0.008699537895398811,0.12409074335727115,0.18304974040520045,0.35991090171269846,0.009863997601331147
2015-09-29,2020-09-29,2020-09-30,2021-09-30,0.0924876779865164,0.1308490820601479,0.2182092106215943,0.008468820985597892,0.12859433846842297,0.17807139146869788,0.32770497467185783,0.008746955864160095,0.11699576593308032,0.17293431064491713,0.34208217671927005,0.010024047685885855
2015-09-30,2020-09-30,2020-10-01,2021-10-01,0.09804452158388868,0.13939471330365802,0.23401459024776486,0.008510579244692834,0.1285689169231205,0.1780320285708449,0.3276217867620824,0.008746751465887008,0.11637236589006662,0.17097554804442935,0.3331769960421135,0.009804150982950318
2015-10-01,2020-10-01,2020-10-02,2021-10-04,0.09568745560818778,0.13619066148265804,0.2283045400113267,0.00852787953220227,0.12468178593372047,0.17282661128942936,0.3175312287858065,0.008776619073456287,0.11426837782658499,0.1697653496703765,0.32761128268271833,0.009884311569048109
2015-10-02,2020-10-02,2020-10-05,2021-10-05,0.09263486269221888,0.13118316058794005,0.219052540836508,0.00848501006910906,0.12127313100285174,0.16722905915319117,0.30581625623918823,0.008731056635878448,0.11187834057026701,0.16496198419788366,0.3213501276956907,0.009896862443823741
2015-10-05,2020-10-05,2020-10-06,2021-10-06,0.1008706711755547,0.14232559546522877,0.23923544407166616,0.008438221791221513,0.1276899444397935,0.17505458923280215,0.32313337318528546,0.008701717237478939,0.11766085579805428,0.1716164079697664,0.337515511633099,0.009856237339532663
2015-10-06,2020-10-06,2020-10-07,2021-10-07,0.09724021202379712,0.13624960415850226,0.2279396319409922,0.008379578801041,0.12463329314323568,0.16994843480747246,0.31237085354262195,0.00865508351479613,0.11259073960783064,0.1625474291632244,0.31623630933880026,0.009683462678793851
2015-10-07,2020-10-07,2020-10-08,2021-10-08,0.09511408293832294,0.13322005827424668,0.2223615437855288,0.008376936158394521,0.11739864179776395,0.16054967579446386,0.2913281962786264,0.008642081613078183,0.1062931073656286,0.15597539810514605,0.2976070005698638,0.009723898964308343
2015-10-08,2020-10-08,2020-10-09,2021-10-11,0.0889077758766467,0.12521898137074589,0.2067086015755277,0.0083864541852015,0.11124411270144108,0.15284923770256392,0.27421358601645784,0.008644266725886756,0.10547242230531571,0.15537830072309036,0.29281495801266527,0.009697156138401173
2015-10-09,2020-10-09,2020-10-12,2021-10-12,0.08327095816872378,0.11753134358931246,0.1921392825237846,0.008375288423349824,0.10815107622145403,0.14837535844334318,0.26520763364152644,0.008631233263567845,0.10259040374844206,0.14995296045929293,0.28056376668748717,0.0096198955498772
2015-10-12,2020-10-12,2020-10-13,2021-10-13,0.08595429679060189,0.12061190566109596,0.19867627917423128,0.008366288461299136,0.11154517803920078,0.1524283303106752,0.2744924158419287,0.008628719386096396,0.10211338599143095,0.14827682429389555,0.2809097686702283,0.00963906116721432
2015-10-13,2020-10-13,2020-10-14,2021-10-14,0.09555824642902022,0.13414377952190867,0.22440059597916812,0.00840721403273385,0.12165613134392224,0.16665334953373384,0.3052075125859989,0.008688359698204428,0.11353118691153424,0.16714372755976328,0.3233299411356599,0.009807521330997621
2015-10-14,2020-10-14,2020-10-15,2021-10-15,0.10074482657740097,0.1417202404813792,0.23866480499388926,0.008430620360709188,0.12252004867523941,0.16787318480348717,0.3077547092180644,0.008690242917064214,0.10890611445626837,0.1603659384039442,0.31097309334565404,0.009917683025012296
2015-10-15,2020-10-15,2020-10-16,2021-10-18,0.0984308224818883,0.13859867167030124,0.23254655007762642,0.008429189383138004,0.12404120424571255,0.1698938571285141,0.31214836620107617,0.008690973043584784,0.10955583196425991,0.15964122748473225,0.31275944268896994,0.00989254396348748
2015-10-16,2020-10-16,2020-10-19,2021-10-19,0.10853659374967853,0.15256137087554383,0.25755561335835864,0.008378779218392718,0.13429686012057981,0.1835548945680341,0.3395221160347403,0.008637371758546048,0.12128324977125488,0.17584432753878762,0.3429042747625053,0.009644909708911426
2015-10-19,2020-10-19,2020-10-20,2021-10-20,0.10865716964842681,0.15273830893081242,0.2578899000282874,0.008379188141911159,0.1336426004532879,0.18260466172186154,0.33749661060626346,0.008634723683188376,0.11999664676754047,0.17451435308949506,0.3396513645344362,0.009715515215050801
2015-10-20,2020-10-20,2020-10-21,2021-10-21,0.11027207113933057,0.15437430517885783,0.2620362588047306,0.008374902434345367,0.1388078137369282,0.18860427203026411,0.3522109434253318,0.008626206576808102,0.128489230520022,0.1868785902113212,0.36748329146391995,0.009712945896851424
